t,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0.00390349
9,0.036562094
10,0.084990516
11,0.121820946
12,0.146088233
13,0.148694521
14,0.10893221
15,0.03744493
16,0.00014164
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0.009378002
33,0.053479228
34,0.09106437
35,0.11255354
36,0.104954837
37,0.080548831
38,0.048176506
39,0.013667458
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0.002710541
57,0.028372304
58,0.061869173
59,0.087342168
60,0.096954408
61,0.092710079
62,0.071639501
63,0.029686574
64,0.00014164
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0.003272657
81,0.028311231
82,0.051069715
83,0.064261239
84,0.069380965
85,0.06985364
86,0.050346434
87,0.016163888
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0.008489994
105,0.047457523
106,0.087474959
107,0.131041444
108,0.156412079
109,0.149280291
110,0.094348722
111,0.029485087
112,0.000283281
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,0.008036805
129,0.058901055
130,0.121139928
131,0.17186241
132,0.189236156
133,0.15943483
134,0.097468975
135,0.031589585
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0.015472986
153,0.086559566
154,0.164928108
155,0.19624924
156,0.17861993
157,0.113907763
158,0.053945941
159,0.012790144
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0.011530614
177,0.065330207
178,0.146048083
179,0.226939906
180,0.291623294
181,0.289187751
182,0.211825104
183,0.081248935
184,0.000344532
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0.005642372
201,0.034177689
202,0.070274591
203,0.10047787
204,0.104809195
205,0.086359432
206,0.049118929
207,0.013199371
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0.01727456
225,0.051551173
226,0.06142834
227,0.14024712
228,0.235162064
229,0.163104224
230,0.064766586
231,0.023182641
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0.001565275
249,0.023860632
250,0.078772395
251,0.101437278
252,0.060388885
253,0.045446401
254,0.02643378
255,0.010313181
256,0.00014164
257,0
258,0
259,0
260,0
261,0
262,0
263,0
264,0
265,0
266,0
267,0
268,0
269,0
270,0
271,0
272,0.008666956
273,0.04421146
274,0.061865902
275,0.067049184
276,0.077273343
277,0.083784233
278,0.069915724
279,0.027909052
280,0
281,0
282,0
283,0
284,0
285,0
286,0
287,0
288,0
289,0
290,0
291,0
292,0
293,0
294,0
295,0
296,0.006243221
297,0.028043988
298,0.057293812
299,0.092451914
300,0.112766769
301,0.116747874
302,0.094717523
303,0.041331647
304,0.00014164
305,0
306,0
307,0
308,0
309,0
310,0
311,0
312,0
313,0
314,0
315,0
316,0
317,0
318,0
319,0.000248493
320,0.071281129
321,0.224046606
322,0.377300962
323,0.465322131
324,0.487602132
325,0.43736582
326,0.321623083
327,0.149713925
328,0.004679414
329,0
330,0
331,0
332,0
333,0
334,0
335,0
336,0
337,0
338,0
339,0
340,0
341,0
342,0
343,0
344,0.029434951
345,0.081474037
346,0.101505332
347,0.104790066
348,0.095474933
349,0.077229029
350,0.048922061
351,0.016785961
352,0
353,0
354,0
355,0
356,0
357,0
358,0
359,0
360,0
361,0
362,0
363,0
364,0
365,0
366,0
367,0
368,0.042866051
369,0.160474498
370,0.264564085
371,0.26356197
372,0.226814439
373,0.173459459
374,0.102528042
375,0.038607139
376,0.000531774
377,0
378,0
379,0
380,0
381,0
382,0
383,0
384,0
385,0
386,0
387,0
388,0
389,0
390,0
391,0
392,0.012419473
393,0.059688424
394,0.111955632
395,0.136268509
396,0.140418689
397,0.131573499
398,0.090092824
399,0.036973564
400,0.000383486
401,0
402,0
403,0
404,0
405,0
406,0
407,0
408,0
409,0
410,0
411,0
412,0
413,0
414,0
415,0
416,0.052121794
417,0.18491111
418,0.366744658
419,0.462007199
420,0.486522548
421,0.451442969
422,0.347055367
423,0.17969926
424,0.014055377
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0.052816869
441,0.188598761
442,0.325035857
443,0.39788968
444,0.414142881
445,0.376337385
446,0.283178836
447,0.138777127
448,0.008045115
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0.032894757
465,0.126391096
466,0.229105534
467,0.303257565
468,0.319291413
469,0.28625195
470,0.196941724
471,0.084246771
472,0.005400284
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0.000137367
488,0.052830021
489,0.184088039
490,0.337987492
491,0.441445148
492,0.463471971
493,0.424345707
494,0.330100738
495,0.177514212
496,0.018398224
497,0
498,0
499,0
500,0
501,0
502,0
503,0
504,0
505,0
506,0
507,0
508,0
509,0
510,0
511,0
512,0.100238308
513,0.261506408
514,0.420638486
515,0.508656974
516,0.544763191
517,0.499913701
518,0.391704689
519,0.219389466
520,0.028347391
521,0
522,0
523,0
524,0
525,0
526,0
527,0
528,0
529,0
530,0
531,0
532,0
533,0
534,0
535,0
536,0.004356374
537,0.026592701
538,0.058658771
539,0.094694521
540,0.108169233
541,0.097493437
542,0.066282841
543,0.029685646
544,0.002268737
545,0
546,0
547,0
548,0
549,0
550,0
551,0
552,0
553,0
554,0
555,0
556,0
557,0
558,0
559,0.00014164
560,0.012735536
561,0.049554443
562,0.078516022
563,0.11197769
564,0.166189396
565,0.205737902
566,0.176855999
567,0.083868105
568,0.006558413
569,0
570,0
571,0
572,0
573,0
574,0
575,0
576,0
577,0
578,0
579,0
580,0
581,0
582,0
583,0.000283281
584,0.017874465
585,0.065331846
586,0.128741222
587,0.201033469
588,0.256072182
589,0.26090027
590,0.213961947
591,0.121493343
592,0.016576056
593,0
594,0
595,0
596,0
597,0
598,0
599,0
600,0
601,0
602,0
603,0
604,0
605,0
606,0
607,0
608,0.027988501
609,0.100383859
610,0.188081722
611,0.284916586
612,0.351376852
613,0.362790659
614,0.293201866
615,0.154698707
616,0.018924103
617,0
618,0
619,0
620,0
621,0
622,0
623,0
624,0
625,0
626,0
627,0
628,0
629,0
630,0
631,0
632,0.034814329
633,0.095917258
634,0.163099574
635,0.244087023
636,0.286790556
637,0.277163417
638,0.21377466
639,0.11211587
640,0.013139117
641,0
642,0
643,0
644,0
645,0
646,0
647,0
648,0
649,0
650,0
651,0
652,0
653,0
654,0
655,0
656,0.034186336
657,0.072384821
658,0.121848472
659,0.188224214
660,0.224521885
661,0.199073494
662,0.137842091
663,0.057215035
664,0.004570879
665,0
666,0
667,0
668,0
669,0
670,0
671,0
672,0
673,0
674,0
675,0
676,0
677,0
678,0
679,0
680,0.018506908
681,0.069078776
682,0.177112643
683,0.343199978
684,0.409676475
685,0.394369182
686,0.324586499
687,0.189968719
688,0.033624386
689,0
690,0
691,0
692,0
693,0
694,0
695,0
696,0
697,0
698,0
699,0
700,0
701,0
702,0
703,0.000643367
704,0.080518087
705,0.220445724
706,0.322092266
707,0.36887341
708,0.359710203
709,0.31139761
710,0.220462856
711,0.100734827
712,0.011141973
713,0
714,0
715,0
716,0
717,0
718,0
719,0
720,0
721,0
722,0
723,0
724,0
725,0
726,0
727,0
728,0.005557021
729,0.032202863
730,0.068922058
731,0.074384931
732,0.061954968
733,0.046461479
734,0.029810853
735,0.014331531
736,0.000486173
737,0
738,0
739,0
740,0
741,0
742,0
743,0
744,0
745,0
746,0
747,0
748,0
749,0
750,0
751,0
752,0.004210107
753,0.022671191
754,0.049833024
755,0.064799192
756,0.080110859
757,0.088099028
758,0.079963929
759,0.048295356
760,0.007606663
761,0
762,0
763,0
764,0
765,0
766,0
767,0
768,0
769,0
770,0
771,0
772,0
773,0
774,0
775,0
776,0.025943209
777,0.082959302
778,0.154142969
779,0.230272871
780,0.271524497
781,0.2747925
782,0.194467423
783,0.101441301
784,0.024165438
785,0
786,0
787,0
788,0
789,0
790,0
791,0
792,0
793,0
794,0
795,0
796,0
797,0
798,0
799,0
800,0.010418987
801,0.035011633
802,0.061983534
803,0.080279219
804,0.08175007
805,0.073267613
806,0.057242917
807,0.033953592
808,0.006912789
809,0
810,0
811,0
812,0
813,0
814,0
815,0
816,0
817,0
818,0
819,0
820,0
821,0
822,0
823,0
824,0.025727696
825,0.064952557
826,0.110643563
827,0.146240032
828,0.15961739
829,0.1210383
830,0.059400575
831,0.02054874
832,0.001759657
833,0
834,0
835,0
836,0
837,0
838,0
839,0
840,0
841,0
842,0
843,0
844,0
845,0
846,0
847,0.000292762
848,0.0440822
849,0.132443405
850,0.231220591
851,0.329021291
852,0.359051087
853,0.329070058
854,0.220461505
855,0.088876976
856,0.014099047
857,0
858,0
859,0
860,0
861,0
862,0
863,0
864,0
865,0
866,0
867,0
868,0
869,0
870,0
871,0.005216573
872,0.130032255
873,0.31726508
874,0.435347775
875,0.490791342
876,0.49772126
877,0.454135399
878,0.357158905
879,0.208877782
880,0.04760928
881,0
882,0
883,0
884,0
885,0
886,0
887,0
888,0
889,0
890,0
891,0
892,0
893,0
894,0
895,0.007879366
896,0.149647489
897,0.283842878
898,0.369208825
899,0.394369521
900,0.358710187
901,0.288504333
902,0.220114646
903,0.12488657
904,0.024155189
905,0
906,0
907,0
908,0
909,0
910,0
911,0
912,0
913,0
914,0
915,0
916,0
917,0
918,0
919,0.006328952
920,0.118500236
921,0.227945024
922,0.225934227
923,0.209622343
924,0.249274742
925,0.268839706
926,0.16856325
927,0.066925894
928,0.010156462
929,0
930,0
931,0
932,0
933,0
934,0
935,0
936,0
937,0
938,0
939,0
940,0
941,0
942,0
943,0.001858504
944,0.03780084
945,0.10848638
946,0.217940513
947,0.283428506
948,0.227281419
949,0.175978086
950,0.098254469
951,0.032682332
952,0.005855373
953,0
954,0
955,0
956,0
957,0
958,0
959,0
960,0
961,0
962,0
963,0
964,0
965,0
966,0
967,0
968,0.028029317
969,0.102493767
970,0.191852165
971,0.279079374
972,0.315933069
973,0.283989042
974,0.213034637
975,0.105791981
976,0.019060632
977,0
978,0
979,0
980,0
981,0
982,0
983,0
984,0
985,0
986,0
987,0
988,0
989,0
990,0
991,0.003444812
992,0.068227506
993,0.158557163
994,0.24326532
995,0.314376121
996,0.357880638
997,0.344026202
998,0.273638676
999,0.169994507
1000,0.050569228
1001,0
1002,0
1003,0
1004,0
1005,0
1006,0
1007,0
1008,0
1009,0
1010,0
1011,0
1012,0
1013,0
1014,0
1015,0.004832111
1016,0.102160439
1017,0.273259503
1018,0.415194722
1019,0.444687865
1020,0.46343676
1021,0.443832307
1022,0.381958716
1023,0.256797455
1024,0.080214241
1025,0
1026,0
1027,0
1028,0
1029,0
1030,0
1031,0
1032,0
